1
441.3809,176.3310,40.0000,48.0000
438.9326,175.0448,39.0000,51.0000
433.9077,175.2582,42.0000,52.0000
427.9596,174.8279,49.0000,56.0000
428.5851,172.0495,41.0000,56.0000
421.5812,169.5210,46.0000,59.0000
423.1780,169.7707,39.0000,60.0000
420.0599,164.6149,42.0000,75.0000
421.3119,165.2268,36.0000,76.0000
416.3305,158.8066,40.0000,84.0000
407.2908,161.1500,48.0000,78.0000
406.5823,167.5857,51.0000,67.0000
408.2933,165.0301,47.0000,67.0000
413.7380,163.4530,41.0000,69.0000
403.3420,153.9335,54.0000,79.0000
407.8039,159.3277,43.0000,66.0000
416.1045,145.5765,47.0000,81.0000
416.4200,144.9680,55.0000,70.0000
413.8721,155.6879,44.0000,56.0000
411.8029,144.8993,51.0000,70.0000
420.0003,135.5680,58.0000,75.0000
423.6653,136.4510,65.0000,63.0000
432.0000,135.2542,56.0000,59.0000
439.0000,138.0032,47.0000,58.0000
449.0000,134.4369,44.0000,68.0000
445.1957,126.6737,62.0000,89.0000
433.4308,110.0000,87.0000,123.0000
455.0000,97.8039,76.0000,104.0000
474.0000,94.1584,68.0000,121.0000
485.0000,81.0000,69.0000,169.0000
497.0000,64.7286,71.0000,194.0000
506.0000,59.8197,79.0000,206.0000
512.0000,44.3751,86.0000,226.0000
510.9489,26.4277,95.0000,188.0000
500.9438,40.2818,101.0000,176.0000
492.4622,39.9801,107.0000,181.0000
484.0000,51.2574,122.0000,203.0000
463.0000,30.4538,137.0000,199.0000
432.0000,12.3880,160.0000,195.0000
430.4431,27.0000,143.0000,166.0000
432.2457,40.0000,173.0000,177.0000
427.3104,28.0000,213.0000,226.0000
400.0000,46.0156,176.0000,243.0000
378.0000,40.7276,181.0000,277.0000
362.0000,41.9019,230.0000,324.0000
341.0000,21.9212,215.0000,286.0000
332.9160,9.7832,211.0000,297.0000
332.9662,7.2060,204.0000,310.0000
329.1857,-6.3268,210.0000,314.0000
311.0000,-17.3593,228.0000,333.0000
288.0000,-19.0582,245.0000,314.0000
240.0000,-23.8584,296.0000,299.0000
243.0158,-19.4769,265.0000,294.0000
252.7452,-25.5208,244.0000,312.0000
217.0000,-23.4067,264.0000,321.0000
183.0000,-29.3001,276.0000,300.0000
131.0000,-35.1859,329.0000,311.0000
90.0000,-36.2302,334.0000,296.0000
99.0000,-26.5734,294.0000,305.0000
91.1178,-28.2580,284.0000,305.0000
70.0000,-36.2045,301.0000,319.0000
48.0000,-29.4188,289.0000,304.0000
25.0000,-25.1590,289.0000,313.0000
12.0000,-19.1743,295.0000,327.0000
10.7149,-14.1185,311.0000,327.0000
21.0000,-16.1467,342.0000,327.0000
31.0000,-17.2207,382.0000,327.0000
46.0000,-16.1047,396.0000,311.0000
66.0000,-11.4056,371.0000,291.0000
92.0000,-17.4315,344.0000,304.0000
121.0000,-31.4724,311.0000,325.0000
143.0000,-32.8522,291.0000,347.0000
162.0000,-35.4520,284.0000,365.0000
177.0000,-40.6501,288.0000,379.0000
189.0000,-49.5354,292.0000,396.0000
200.0000,-43.7364,296.0000,383.0000
212.0000,-34.8203,300.0000,371.0000
225.0000,-30.3752,304.0000,356.0000
240.0000,-22.3572,308.0000,344.0000
253.0000,-19.5078,317.0000,333.0000
264.0000,-18.9609,329.0000,322.0000
277.0000,-19.4532,339.0000,311.0000
296.0000,-17.6875,346.0000,298.0000
317.0000,-13.1284,351.0000,288.0000
340.0000,-15.5754,351.0000,303.0000
360.0000,-19.4652,351.0000,321.0000
379.0000,-21.2385,342.0000,336.0000
396.0000,-24.1957,333.0000,351.0000
407.0000,-24.3911,322.0000,361.0000
414.8028,-28.4127,327.0000,372.0000
411.4967,-32.4617,316.0000,372.0000
404.0000,-41.3517,316.0000,377.0000
388.0000,-47.6446,320.0000,359.0000
375.0000,-52.9525,310.0000,403.0000
354.0000,-59.3586,288.0000,327.0000
321.0000,-40.1572,220.0000,250.0000
317.5013,-26.0000,233.0000,275.0000
327.0777,54.0000,205.0000,249.0000
279.0000,138.0000,205.0000,175.0000
233.0000,163.0000,232.0000,196.0000
179.0000,184.0000,239.0000,148.0000
119.0000,204.0356,265.0000,157.0000
51.0000,241.0000,188.0000,139.0000
40.0000,225.0152,179.0000,187.0000
54.0000,226.8546,128.0000,153.0000
74.0000,212.1617,116.0000,150.0000
94.0000,204.7085,103.0000,133.0000
113.0000,198.4887,94.0000,118.0000
131.0000,198.1067,85.0000,112.0000
145.0000,205.3588,77.0000,99.0000
157.0000,208.0013,69.0000,95.0000
169.0000,209.1155,59.0000,93.0000
183.0000,212.6683,51.0000,85.0000
196.0000,214.0892,40.0000,78.0000
207.0000,218.1474,34.0000,68.0000
207.2131,225.5545,48.0000,65.0000
217.0000,210.2039,42.0000,75.0000
227.0000,210.5445,36.0000,71.0000
239.0000,213.9091,24.0000,49.0000
248.0000,229.6509,15.0000,36.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
256.0000,246.2079,4.0000,19.0000
